(19, 1235)
(1184, 877)
(103, 155)
(858, 348)
(894, 535)
(73, 283)
(1143, 120)
(240, 19)
(213, 1105)
(542, 555)
(753, 636)
(246, 260)
(895, 484)
(116, 613)
(623, 906)
(1198, 986)
(68, 997)
(250, 23)
(864, 1176)
(796, 411)
(575, 927)
(514, 555)
(445, 53)
(115, 469)
(775, 557)
(828, 549)
(393, 767)
(128, 1059)
(361, 141)
(816, 1196)
(785, 689)
(119, 631)
(964, 679)
(731, 20)
(834, 671)
(8, 327)
(798, 124)
(1256, 224)
(1218, 1063)
(919, 1102)
(1143, 937)
(264, 625)
(193, 578)
(1074, 542)
(951, 734)
(236, 1173)
(320, 343)
(532, 922)
(249, 203)
(891, 299)
(90, 1244)
(1141, 1022)
(1082, 1261)
(1218, 140)
(938, 1216)
(560, 448)
(996, 1148)
(295, 860)
(1151, 852)
(753, 414)
(594, 397)
(120, 929)
(162, 937)
(596, 1217)
(805, 746)
(787, 281)
(173, 871)
(683, 181)
(233, 222)
(92, 1063)
(463, 21)
(379, 1263)
(1180, 1066)
(686, 213)
(149, 300)
(830, 602)
(1105, 984)
(608, 771)
(16, 787)
(747, 1067)
(1098, 254)
(696, 639)
(694, 1095)
(688, 345)
(440, 39)
(1084, 204)
(610, 285)
(515, 347)
(984, 561)
(222, 287)
(704, 483)
(610, 567)
(379, 433)
(1175, 417)
(312, 757)
(699, 1166)
(491, 944)
(871, 884)
(440, 207)
(201, 324)
(187, 309)
(898, 247)
(541, 270)
(216, 499)
(435, 1079)
(669, 1018)
(152, 1197)
(846, 338)
(1128, 137)
(171, 19)
(51, 1249)
(130, 434)
(3, 907)
(678, 1196)
(713, 645)
(1231, 299)
(1232, 171)
(557, 748)
(847, 735)
(425, 168)
(748, 296)
(334, 865)
(106, 783)
(1131, 1202)
(971, 1205)
(106, 279)
(485, 787)
(926, 314)
(466, 1217)
(126, 707)
(229, 607)
(438, 560)
(1001, 352)
(424, 345)
(1026, 800)
(176, 190)
(145, 542)
(143, 601)
(218, 784)
(92, 728)
(683, 1056)
(326, 1187)
(867, 248)
(224, 12)
(484, 883)
(676, 1133)
(525, 819)
(139, 850)
(1104, 215)
(1047, 920)
(292, 1255)
(1167, 940)
(750, 1184)
(900, 693)
(383, 755)
(408, 310)
(356, 467)
(445, 807)
(393, 893)
(889, 1172)
(525, 296)
(233, 301)
(901, 202)
(38, 381)
(731, 513)
(836, 555)
(1171, 1228)
(566, 176)
(572, 1121)
(892, 712)
(782, 931)
(848, 370)
(205, 419)
(618, 1085)
(906, 1261)
(192, 1243)
(1032, 162)
(898, 820)
(850, 797)
(485, 37)
(800, 77)
(644, 127)
(597, 1128)
(670, 590)
(532, 1070)
(740, 105)
(1169, 498)
(499, 957)
(758, 667)
(42, 1196)
(2, 914)
(482, 228)
(1206, 1164)
(391, 409)
(342, 681)
(150, 623)
(126, 909)
(1131, 1104)
(913, 139)
(637, 582)
(629, 19)
(463, 256)
(1035, 81)
(1216, 580)
(169, 1065)
(1067, 686)
(415, 504)
(685, 83)
(206, 244)
(98, 862)
(804, 759)
(589, 142)
(851, 1121)
(753, 956)
(655, 970)
(1132, 1208)
(130, 827)
(970, 765)
(698, 707)
(1055, 527)
(935, 694)
(6, 436)
(336, 297)
(575, 539)
(1082, 1171)
(1062, 1129)
(303, 604)
(611, 669)
(273, 641)
(836, 1090)
(862, 887)
(319, 387)
(995, 968)
(1002, 286)
(1004, 870)
(1139, 339)
(605, 1092)
(719, 385)
(563, 3)
(783, 469)
(754, 17)
(1094, 131)
(738, 377)
(641, 101)
(520, 790)
(720, 303)
(344, 654)
(43, 1109)
(159, 1101)
(659, 831)
(1166, 586)
(414, 810)
(376, 1048)
(809, 279)
(771, 752)
(172, 897)
(457, 874)
(5, 894)
(74, 1111)
(371, 895)
(935, 1216)
(549, 465)
(108, 1253)
(720, 852)
(842, 517)
(614, 36)
(195, 748)
(1165, 1220)
(343, 27)
(381, 686)
(887, 677)
(209, 538)
(531, 618)
(131, 1033)
(760, 436)
(647, 181)
(49, 83)
(1150, 422)
(507, 542)
(362, 219)
(756, 200)
(571, 1052)
(613, 549)
(699, 791)
(919, 248)
(217, 117)
(660, 472)
(827, 776)
(27, 390)
(1209, 448)
(82, 787)
(975, 491)
(759, 841)
(774, 322)
(907, 719)
(144, 933)
(720, 214)
(273, 793)
(1175, 537)
(212, 1097)
(212, 533)
(706, 835)
(938, 1064)
(505, 1028)
(537, 511)
(1062, 1062)
(902, 866)
(1057, 371)
(84, 170)
(1207, 578)
(51, 502)
(753, 1084)
(67, 272)
(805, 1061)
(726, 1252)
(27, 902)
(873, 157)
(881, 109)
(1127, 30)
(401, 529)
(1095, 1056)
(636, 164)
(136, 826)
(1110, 835)
(889, 355)
(1215, 1067)
(735, 289)
(889, 304)
(1162, 951)
(539, 696)
(341, 282)
(733, 1222)
(815, 1035)
(646, 797)
(977, 821)
(251, 224)
(639, 851)
(382, 190)
(99, 308)
(66, 961)
(198, 849)
(792, 438)
(19, 903)
(456, 443)
(259, 166)
(296, 1084)
(581, 723)
(755, 1089)
(222, 738)
(91, 926)
(467, 688)
(638, 1000)
(1120, 336)
(1226, 227)
(1167, 1186)
(5, 386)
(154, 772)
(317, 99)
(783, 529)
(224, 47)
(763, 1100)
(193, 2)
(1119, 514)
(592, 695)
(574, 787)
(91, 1142)
(997, 846)
(349, 746)
(66, 50)
(332, 1102)
(1106, 7)
(574, 1161)
(1176, 650)
(1088, 1151)
(1166, 997)
(250, 632)
(451, 303)
(239, 969)
(1143, 476)
(187, 674)
(167, 51)
(827, 247)
(1217, 953)
(996, 840)
(859, 70)
(158, 441)
(1127, 923)
(845, 353)
(668, 465)
(286, 150)
(310, 690)
(807, 1013)
(344, 280)
(916, 519)
(220, 600)
(540, 465)
(47, 552)
(935, 711)
(979, 1225)
(73, 199)
(1124, 976)
(437, 159)
(1091, 422)
(808, 60)
(807, 1031)
(606, 223)
(810, 821)
(1070, 1212)
(434, 26)
(549, 1240)
(395, 16)
(472, 529)
(913, 1013)
(891, 1191)
(42, 1050)
(87, 64)
(880, 951)
(289, 592)
(983, 124)
(319, 321)
(1217, 768)
(454, 208)
(340, 669)
(774, 759)
(344, 882)
(242, 743)
(506, 116)
(782, 1203)
(5, 683)
(1088, 594)
(298, 489)
(844, 236)
(526, 583)
(245, 66)
(1059, 107)
(633, 554)
(1214, 488)
(476, 1158)
(8, 263)
(1115, 193)
(524, 1156)
(894, 1214)
(248, 1144)
(424, 866)
(410, 324)
(564, 44)
(837, 59)
(472, 439)
(1031, 1129)
(628, 822)
(529, 618)
(603, 32)
(512, 1076)
(85, 465)
(535, 207)
(182, 867)
(707, 424)
(66, 919)
(641, 627)
(530, 321)
(4, 609)
(524, 369)
(541, 1243)
(846, 667)
(1259, 231)
(149, 1260)
(801, 893)
(170, 877)
(599, 798)
(1154, 348)
(1081, 67)
(26, 624)
(1130, 834)
(1058, 247)
(211, 715)
(798, 642)
(756, 1195)
(1215, 1120)
(821, 995)
(937, 1174)
(562, 922)
(856, 1228)
(1207, 628)
(759, 313)
(161, 1140)
(967, 1221)
(467, 461)
(244, 970)
(321, 339)
(811, 409)
(576, 338)
(911, 420)
(976, 512)
(1174, 262)
(681, 1244)
(364, 1192)
(640, 412)
(409, 1037)
(512, 288)
(121, 1054)
(788, 90)
(490, 517)
(40, 618)
(477, 807)
(539, 704)
(127, 121)
(1080, 854)
(254, 184)
(472, 719)
(1240, 204)
(519, 504)
(544, 482)
(1039, 387)
(640, 346)
(613, 769)
(1072, 53)
(16, 1116)
(771, 749)
(790, 724)
(732, 343)
(634, 360)
(727, 425)
(227, 133)
(659, 89)
(1023, 1268)
(257, 552)
(583, 1173)
(193, 883)
(739, 1115)
(213, 878)
(492, 283)
(53, 405)
(904, 1093)
(671, 875)
(561, 1105)
(459, 86)
(1189, 988)
(381, 309)
(589, 143)
(749, 1197)
(1261, 136)
(1181, 1186)
(853, 110)
(576, 329)
(507, 1268)
(150, 843)
(612, 898)
(1098, 419)
(736, 818)
(634, 160)
(598, 427)
(943, 675)
(703, 754)
(1079, 1270)
(909, 51)
(1194, 322)
(856, 134)
(336, 549)
(437, 1043)
(98, 250)
(422, 766)
(249, 822)
(1153, 982)
(350, 877)
(4, 1133)
(749, 1037)
(443, 610)
(837, 652)
(195, 100)
(537, 927)
(112, 12)
(769, 112)
(1198, 449)
(647, 409)
(538, 927)
(203, 1223)
(358, 478)
(212, 868)
(953, 454)
(43, 745)
(1165, 279)
(396, 770)
(1036, 509)
(655, 1056)
(561, 29)
(136, 139)
(157, 943)
(1202, 709)
(140, 378)
(965, 1005)
(476, 827)
(355, 273)
(1146, 1040)
(118, 1239)
(380, 823)
(879, 990)
(1158, 69)
(351, 94)
(860, 1026)
(483, 334)
(621, 907)
(499, 258)
(162, 615)
(1113, 73)
(145, 969)
(312, 477)
(45, 606)
(527, 537)
(815, 997)
(646, 1241)
(755, 622)
(615, 418)
(1109, 686)
(1068, 951)
(216, 470)
(135, 858)
(152, 205)
(162, 673)
(876, 657)
(61, 547)
(631, 1070)
(253, 1130)
(629, 1014)
(822, 544)
(720, 94)
(863, 86)
(649, 1133)
(1182, 157)
(798, 1118)
(248, 754)
(1262, 72)
(677, 662)
(1060, 1029)
(696, 64)
(142, 1118)
(544, 1065)
(263, 742)
(657, 337)
(638, 160)
(284, 657)
(914, 985)
(1203, 409)
(1034, 933)
(303, 432)
(122, 153)
(696, 422)
(702, 117)
(69, 255)
(907, 1045)
(480, 1248)
(84, 176)
(833, 683)
(1233, 497)
(897, 501)
(701, 750)
(217, 350)
(860, 644)
(152, 374)
(74, 627)
(435, 1267)
(53, 615)
(1237, 168)
(857, 560)
(710, 559)
(909, 1025)
(1258, 997)
(922, 1254)
(987, 598)
(358, 801)
(468, 917)
(98, 437)
(670, 820)
(1066, 1084)
(73, 1034)
(375, 705)
(241, 1225)
(668, 663)
(486, 1130)
(870, 99)
(537, 1131)
(772, 740)
(1151, 722)
(1006, 1151)
(569, 926)
(349, 136)
(996, 964)
(387, 861)
(932, 310)
(852, 68)
(455, 192)
(1180, 255)
(1073, 415)
(958, 43)
(450, 598)
(46, 1000)
(19, 691)
(360, 722)
(670, 382)
(139, 780)
(954, 733)
(222, 459)
(651, 106)
(318, 1105)
(60, 449)
(951, 87)
(1003, 1133)
(345, 1111)
(520, 872)
(920, 144)
(1185, 959)
(997, 1048)
(233, 125)
(572, 521)
(322, 599)
(20, 735)
(583, 915)
(988, 732)
(454, 617)
(47, 59)
(351, 285)
(372, 59)
(711, 400)
(181, 310)
(717, 697)
(81, 1126)
(291, 484)
(1045, 622)
(1129, 559)
(147, 863)
(524, 1241)
(42, 650)
(279, 668)
(1002, 204)
(825, 889)
(17, 591)
(516, 416)
(168, 969)
(542, 175)
(344, 482)
(250, 862)
(547, 1122)
(154, 312)
(731, 29)
(589, 691)
(951, 837)
(446, 670)
(1084, 739)
(118, 45)
(704, 884)
(1064, 1090)
(954, 675)
(406, 299)
(73, 557)
(1007, 474)
(161, 25)
(1163, 234)
(439, 415)
(1019, 942)
(598, 819)
(1220, 656)
(548, 1072)
(43, 788)
(184, 1093)
(666, 559)
(697, 999)
(444, 1145)
(1006, 1189)
(572, 311)
(762, 137)
(1051, 314)
(555, 1168)
(140, 146)
(645, 337)
(738, 387)
(722, 256)
(813, 843)
(601, 1155)
(470, 1243)
(745, 1245)
(452, 502)
(150, 1013)
(930, 1016)
(24, 830)
(1167, 401)
(1055, 26)
(178, 848)
(1186, 904)
(693, 1139)
(977, 251)
(89, 426)
(185, 969)
(1201, 328)
(36, 374)
(858, 1171)
(1188, 194)
(408, 1034)
(622, 934)
(1010, 622)
(1167, 1204)
(321, 941)
(790, 901)
(273, 1184)
(204, 306)
(661, 442)
(1148, 397)
(757, 187)
(555, 665)
(10, 785)
(1118, 6)
(927, 941)
(919, 200)
(502, 1005)
